snpatho_threshold,auc_gain,auc_loss,auc_mean,n_truth_gain,n_truth_loss
0.003302,0.8701706024425422,0.9079512590602727,0.8890609307514075,266,169
0.0032,0.8709354252627646,0.9071407068456862,0.8890380660542254,268,170
0.001661,0.8635648409561454,0.9143376046816668,0.888951222818906,322,212
0.002318,0.8693120508988019,0.908401542013233,0.8888567964560175,293,189
0.003241,0.87050987402111,0.9071407068456862,0.8888252904333981,267,170
0.003251,0.87050987402111,0.9071407068456862,0.8888252904333981,267,170
0.017625,0.9473136147114213,0.8303312565541916,0.8888224356328065,85,29
0.003508,0.8685606455876727,0.9089514847855309,0.8887560651866018,259,167
0.002489,0.8684921096882681,0.9088823094004441,0.8886872095443561,288,182
0.002491,0.8684921096882681,0.9088823094004441,0.8886872095443561,288,182
0.003492,0.8682811551469951,0.9089514847855309,0.888616319966263,260,167
0.003496,0.8682811551469951,0.9089514847855309,0.888616319966263,260,167
0.001626,0.8628935055212428,0.9143376046816668,0.8886155551014547,325,212
0.001627,0.8628935055212428,0.9143376046816668,0.8886155551014547,325,212
0.003363,0.8692758873506705,0.9079512590602727,0.8886135732054716,262,169
0.003364,0.8692758873506705,0.9079512590602727,0.8886135732054716,262,169
0.003558,0.868851666227029,0.9081893322525576,0.8885204992397933,255,166
0.003941,0.8705190280103172,0.9061112773704424,0.8883151526903799,245,163
0.003979,0.8705190280103172,0.9061112773704424,0.8883151526903799,245,163
0.017681,0.946277382072302,0.8303312565541916,0.8883043193132468,84,29
0.004056,0.8695378537302462,0.9070627310898038,0.888300292410025,240,162
0.004073,0.8695378537302462,0.9070627310898038,0.888300292410025,240,162
0.002544,0.8676761509341799,0.9088823094004441,0.888279230167312,285,182
0.017514,0.946025031234246,0.8304372197309418,0.8882311254825939,86,32
0.002877,0.868660405338606,0.9077868852459016,0.8882236452922538,280,171
0.002883,0.8686367361806757,0.9077868852459016,0.8882118107132886,278,171
0.016922,0.9417561605061604,0.8346390294325663,0.8881975949693633,91,33
0.00345,0.8684171834323621,0.9079512590602727,0.8881842212463174,261,169
0.002536,0.8673805868927821,0.9088823094004441,0.8881314481466132,286,182
0.003577,0.868851666227029,0.907294945380485,0.8880733058037571,255,165
0.004022,0.8699770089674187,0.9061112773704424,0.8880441431689305,241,163
0.004051,0.8699770089674187,0.9061112773704424,0.8880441431689305,241,163
0.002629,0.8669683220994565,0.9091035586322052,0.8880359403658309,284,178
0.00268,0.8669683220994565,0.9091035586322052,0.8880359403658309,284,178
0.002695,0.8669683220994565,0.9090967606029399,0.8880325413511982,284,176
0.002696,0.8669683220994565,0.9090967606029399,0.8880325413511982,284,176
0.017019,0.9412698412698414,0.8346390294325663,0.8879544353512039,90,33
0.017044,0.9412698412698414,0.8346390294325663,0.8879544353512039,90,33
0.002574,0.8669683220994565,0.9088823094004441,0.8879253157499503,284,182
0.004165,0.8696487376509331,0.9060637748352716,0.8878562562431023,236,161
0.004154,0.8695378537302462,0.9060637748352716,0.8878008142827589,240,161
0.001608,0.8628935055212428,0.9126623994550791,0.8877779524881609,325,214
0.001612,0.8628935055212428,0.9126623994550791,0.8877779524881609,325,214
0.003604,0.8680727619014028,0.907294945380485,0.8876838536409439,254,165
0.003611,0.8680727619014028,0.907294945380485,0.8876838536409439,254,165
0.001371,0.861245766651172,0.914032035808176,0.887638901229674,333,221
0.003836,0.8691559109489182,0.9061112773704424,0.8876335941596802,249,163
0.004158,0.8691007756237809,0.9060637748352716,0.8875822752295262,238,161
0.004163,0.8691007756237809,0.9060637748352716,0.8875822752295262,238,161
0.003737,0.8688415978941377,0.906260079894797,0.8875508388944673,251,164
0.003742,0.8688415978941377,0.906260079894797,0.8875508388944673,251,164
0.00369,0.8677967300669372,0.907294945380485,0.8875458377237111,253,165
0.002813,0.868660405338606,0.9063215866873984,0.8874909960130022,280,173
0.002846,0.868660405338606,0.9063215866873984,0.8874909960130022,280,173
0.004018,0.868831712735351,0.9061112773704424,0.8874714950528967,243,163
0.004021,0.868831712735351,0.9061112773704424,0.8874714950528967,243,163
0.003774,0.8688071348940913,0.9061112773704424,0.8874592061322668,250,163
0.003808,0.8688071348940913,0.9061112773704424,0.8874592061322668,250,163
0.003456,0.8682811551469951,0.9066345639379347,0.8874578595424649,260,168
0.001484,0.8620600126108082,0.9128288984688568,0.8874444555398325,330,217
0.002583,0.8669683220994565,0.9079189686924494,0.8874436453959529,284,181
0.002594,0.8669683220994565,0.9079189686924494,0.8874436453959529,284,181
0.001478,0.8620600126108082,0.9127749084050127,0.8874174605079105,330,218
0.003882,0.8685742129341382,0.9061112773704424,0.8873427451522903,246,163
0.002748,0.8674619767966221,0.9069827881537136,0.8872223824751678,282,174
0.002771,0.8674619767966221,0.9069827881537136,0.8872223824751678,282,174
0.001436,0.8614714768082461,0.9127880749239973,0.8871297758661216,331,220
0.003705,0.8678460583488515,0.906260079894797,0.8870530691218242,252,164
0.00141,0.861245766651172,0.9127880749239973,0.8870169207875847,333,220
0.0027,0.8669683220994565,0.9069827881537136,0.886975555126585,284,174
0.002743,0.8669683220994565,0.9069827881537136,0.886975555126585,284,174
0.002849,0.868660405338606,0.9051818723911748,0.8869211388648903,280,172
0.002623,0.8669683220994565,0.9068711938412043,0.8869197579703304,284,180
0.001569,0.8622613836028471,0.9114999801090027,0.886880681855925,328,216
0.003876,0.867638326585695,0.9061112773704424,0.8868748019780687,247,163
0.002778,0.8667000895843777,0.9069827881537136,0.8868414388690457,281,174
0.001491,0.8620600126108082,0.9114999801090027,0.8867799963599055,330,216
0.001578,0.8622613836028471,0.9112236750174668,0.886742529310157,328,215
0.001455,0.8614714768082461,0.9119331601322627,0.8867023184702544,331,219
0.001459,0.8614714768082461,0.9119331601322627,0.8867023184702544,331,219
0.001581,0.8620715422610463,0.9112236750174668,0.8866476086392565,326,215
0.001599,0.8620715422610463,0.9112236750174668,0.8866476086392565,326,215
0.001364,0.8592151490377178,0.914032035808176,0.8866235924229469,334,221
0.001368,0.8592151490377178,0.914032035808176,0.8866235924229469,334,221
0.017169,0.9427688451817081,0.8304372197309418,0.886603032456325,89,32
0.001494,0.86145688572469,0.9114999801090027,0.8864784329168464,329,216
0.001532,0.86145688572469,0.9114999801090027,0.8864784329168464,329,216
0.001363,0.8581942504227631,0.9145458972485999,0.8863700738356814,335,222
0.00134,0.8581942504227631,0.9145409896530974,0.8863676200379302,335,223
0.001347,0.8581942504227631,0.9145409896530974,0.8863676200379302,335,223
0.000953,0.8574309889244954,0.9150120294698608,0.8862215091971781,363,234
0.001312,0.8575722212436145,0.9147746444926488,0.8861734328681317,336,225
0.01805,0.9475609203732223,0.8247478616111323,0.8861543909921773,83,28
0.018058,0.9475609203732223,0.8247478616111323,0.8861543909921773,83,28
0.017313,0.9416044295647695,0.8304372197309418,0.8860208246478556,88,32
0.000955,0.857022205018123,0.9150120294698608,0.8860171172439919,362,234
0.000981,0.857022205018123,0.9150120294698608,0.8860171172439919,362,234
0.001334,0.8581942504227631,0.913679190527782,0.8859367204752726,335,224
0.000927,0.8575797918929333,0.91418906308324,0.8858844274880866,365,235
0.017352,0.9412600303621774,0.8304372197309418,0.8858486250465596,87,32
0.017512,0.9412600303621774,0.8304372197309418,0.8858486250465596,87,32
0.001324,0.8575722212436145,0.913679190527782,0.8856257058856982,336,224
0.000914,0.8570212647206563,0.91418906308324,0.8856051639019482,368,235
0.018027,0.946277382072302,0.8247478616111323,0.8855126218417172,84,28
0.000916,0.8567071892684972,0.91418906308324,0.8854481261758687,367,235
0.001139,0.8564265129682996,0.9142971547013379,0.8853618338348188,347,232
0.001131,0.8564265129682996,0.9142757862905119,0.8853511496294058,347,233
0.000897,0.8570212647206563,0.913598392528233,0.8853098286244447,368,236
0.00108,0.8563218390804599,0.9142757862905119,0.8852988126854859,348,233
0.001107,0.8563218390804599,0.9142757862905119,0.8852988126854859,348,233
0.000932,0.8563920115644255,0.91418906308324,0.8852905373238327,364,235
0.000934,0.8563920115644255,0.91418906308324,0.8852905373238327,364,235
0.001244,0.8563087688607042,0.9141900396836836,0.8852494042721939,340,226
0.001247,0.8563087688607042,0.9141900396836836,0.8852494042721939,340,226
0.023705,0.9697761312181374,0.8007005253940456,0.8852383283060915,58,5
0.000985,0.8560508341967816,0.9142757862905119,0.8851633102436467,361,233
0.000994,0.8560508341967816,0.9142757862905119,0.8851633102436467,361,233
0.001303,0.855445653368502,0.9147746444926488,0.8851101489305754,337,225
0.000999,0.8558495821727019,0.9142757862905119,0.8850626842316069,359,233
0.001002,0.8558495821727019,0.9142757862905119,0.8850626842316069,359,233
0.001233,0.8563087688607042,0.9136981463451884,0.8850034576029463,340,228
0.001243,0.8563087688607042,0.9136981463451884,0.8850034576029463,340,228
0.001007,0.8556749281991277,0.9142757862905119,0.8849753572448198,357,233
0.001199,0.8561076604554865,0.9136981463451884,0.8849029034003375,342,228
0.00121,0.8561076604554865,0.9136981463451884,0.8849029034003375,342,228
0.001254,0.855555798942726,0.9141900396836836,0.8848729193132048,339,226
0.001044,0.8554596343541068,0.9142757862905119,0.8848677103223093,351,233
0.001051,0.8554596343541068,0.9142757862905119,0.8848677103223093,351,233
0.001298,0.855445653368502,0.9141900396836836,0.8848178465260927,337,226
0.001198,0.8559969830149544,0.9136103737953212,0.8848036784051379,343,229
0.023754,0.9688878158699501,0.8007005253940456,0.8847941706319978,57,5
0.023765,0.9688878158699501,0.8007005253940456,0.8847941706319978,57,5
0.00117,0.8570368385994382,0.9123085676354843,0.8846727031174613,344,230
0.000888,0.8557067318745167,0.913598392528233,0.8846525622013749,369,236
0.000894,0.8557067318745167,0.913598392528233,0.8846525622013749,369,236
0.018119,0.9475609203732223,0.821494708994709,0.8845278146839657,83,27
0.001012,0.8547138453671218,0.9142757862905119,0.8844948158288168,356,233
0.000872,0.8557197363857092,0.9132563638892753,0.8844880501374923,372,237
0.00104,0.8544822714266347,0.9142757862905119,0.8843790288585733,353,233
0.001025,0.8544280836534358,0.9142757862905119,0.8843519349719738,355,233
0.001193,0.8559969830149544,0.9123085676354843,0.8841527753252194,343,230
0.001196,0.8559969830149544,0.9123085676354843,0.8841527753252194,343,230
0.000884,0.8546975296634896,0.913598392528233,0.8841479610958614,371,236
0.000882,0.8546975296634896,0.9132563638892753,0.8839769467763825,371,237
0.001028,0.8536024964199458,0.9142757862905119,0.8839391413552289,354,233
0.001031,0.8536024964199458,0.9142757862905119,0.8839391413552289,354,233
0.001159,0.8554660720342347,0.9123085676354843,0.8838873198348596,346,230
0.00116,0.855390509234161,0.9123085676354843,0.8838495384348226,345,230
0.000863,0.8543134443128209,0.9132563638892753,0.8837849041010482,373,237
0.000858,0.8529723073517304,0.9120050660528238,0.8824886867022771,374,238
0.000707,0.8514286691989186,0.9119992649761117,0.8817139670875151,382,240
0.000856,0.8513851468048359,0.9120050660528238,0.8816951064288299,375,238
0.000688,0.8509152051180403,0.9119992649761117,0.881457235047076,383,240
0.000689,0.8509152051180403,0.9119992649761117,0.881457235047076,383,240
0.000844,0.8515812567265503,0.9110095294269441,0.8812953930767472,376,239
0.000686,0.8509152051180403,0.9116585602667326,0.8812868826923865,383,241
0.000847,0.8513851468048359,0.9110095294269441,0.88119733811589,375,239
0.000685,0.8506375600698997,0.9116585602667326,0.8811480601683161,384,241
0.000825,0.8510248372317339,0.9110095294269441,0.881017183329339,377,239
0.000735,0.8498181568654362,0.9119992649761117,0.8809087109207739,380,240
0.000739,0.8498181568654362,0.9119992649761117,0.8809087109207739,380,240
0.00078,0.8506718682271347,0.9110095294269441,0.8808406988270394,378,239
0.000798,0.8506718682271347,0.9110095294269441,0.8808406988270394,378,239
0.000771,0.8498181568654362,0.9110095294269441,0.8804138431461901,380,239
0.000678,0.8491120428128301,0.9116585602667326,0.8803853015397813,385,241
0.000629,0.8487767087511332,0.9115748139354368,0.880175761343285,391,242
0.000643,0.848422412620699,0.9115748139354368,0.8799986132780679,387,242
0.000656,0.8483724033688969,0.9115748139354368,0.8799736086521668,386,242
0.000326,0.8526134756332776,0.9071154466574974,0.8798644611453875,440,268
0.000635,0.8479727669952242,0.9115748139354368,0.8797737904653304,390,242
0.000636,0.8479727669952242,0.9115748139354368,0.8797737904653304,390,242
0.000605,0.8493309906744154,0.9096971848938418,0.8795140877841285,392,243
0.000627,0.8493309906744154,0.9096971848938418,0.8795140877841285,392,243
0.000331,0.8517656975921135,0.9071154466574974,0.8794405721248055,439,268
0.000591,0.8498998928145287,0.908760416099341,0.8793301544569349,394,244
0.000594,0.8498998928145287,0.908760416099341,0.8793301544569349,394,244
0.00064,0.8470742245525025,0.9115748139354368,0.8793245192439696,389,242
0.000641,0.8470043328851038,0.9115748139354368,0.8792895734102704,388,242
0.00035,0.8512310734135802,0.9071154466574974,0.8791732600355389,438,268
0.000351,0.8512310734135802,0.9071154466574974,0.8791732600355389,438,268
0.000354,0.8503400264285943,0.9071154466574974,0.8787277365430459,437,268
0.000589,0.8484747609248275,0.908760416099341,0.8786175885120843,396,244
0.000291,0.8535950592683424,0.9036253877475942,0.8786102235079682,448,274
0.000293,0.8535950592683424,0.9036253877475942,0.8786102235079682,448,274
0.000405,0.8497680905582043,0.9072847107796375,0.8785264006689208,430,260
0.000408,0.8497680905582043,0.9072847107796375,0.8785264006689208,430,260
0.000301,0.8542505592841163,0.9027543775827529,0.8785024684334346,447,273
0.000319,0.8518693238342799,0.905085908324936,0.878477616079608,442,269
0.000582,0.8481007556675062,0.908760416099341,0.8784305858834236,397,244
0.000313,0.8537291377468447,0.9030252100840336,0.8783771739154391,446,272
0.000404,0.8486111291137928,0.9080762478053674,0.8783436884595801,431,261
0.000411,0.8497680905582043,0.9068967616264914,0.8783324260923479,430,259
0.000314,0.8537291377468447,0.9029174880789905,0.8783233129129175,446,271
0.000316,0.8537061243320134,0.9029174880789905,0.878311806205502,444,271
0.000371,0.8495032994874645,0.9071154466574974,0.8783093730724809,434,268
0.000322,0.8515253126746449,0.905085908324936,0.8783056104997904,441,269
0.000324,0.8515253126746449,0.905085908324936,0.8783056104997904,441,269
0.000303,0.8537291377468447,0.9027543775827529,0.8782417576647987,446,273
0.000309,0.8537291377468447,0.9027543775827529,0.8782417576647987,446,273
0.000545,0.8495023880039488,0.906941699827653,0.8782220439158009,403,246
0.00058,0.8481007556675062,0.9082763925969501,0.8781885741322282,397,245
0.000561,0.8492270192660857,0.906941699827653,0.8780843595468694,402,246
0.000571,0.8492270192660857,0.906941699827653,0.8780843595468694,402,246
0.000403,0.8480445480445481,0.9080762478053674,0.8780603979249577,432,261
0.000366,0.8488925481079684,0.9071154466574974,0.8780039973827329,435,268
0.00037,0.8488925481079684,0.9071154466574974,0.8780039973827329,435,268
0.000578,0.8477175559218902,0.9082763925969501,0.8779969742594202,399,245
0.000579,0.8477175559218902,0.9082763925969501,0.8779969742594202,399,245
0.000543,0.8495023880039488,0.9064102564102564,0.8779563222071026,403,247
0.000416,0.8493224509937601,0.9060786006400363,0.8777005258168982,429,258
0.000537,0.8497177767448036,0.9055357206932434,0.8776267487190235,407,248
0.000541,0.8487537852317726,0.9064102564102564,0.8775820208210146,405,247
0.00054,0.849574200753874,0.9055357206932434,0.8775549607235587,406,248
0.000379,0.8495032994874645,0.905596852517218,0.8775500760023413,434,266
0.000535,0.8493559128658229,0.9055357206932434,0.8774458167795331,408,248
0.000536,0.8493559128658229,0.9055357206932434,0.8774458167795331,408,248
0.000454,0.8489003618565268,0.9059218241616774,0.8774110930091021,421,254
0.000318,0.8518693238342799,0.9029174880789905,0.8773934059566353,442,271
0.000526,0.8477930286681477,0.9068478815037433,0.8773204550859455,411,249
0.000542,0.8480604453446691,0.9064102564102564,0.8772353508774627,404,247
0.000288,0.8535950592683424,0.9007339449541284,0.8771645021112354,448,275
0.000572,0.8473661311914324,0.906941699827653,0.8771539155095427,400,246
0.000458,0.848048077552892,0.9059218241616774,0.8769849508572847,420,254
0.000459,0.848048077552892,0.9059218241616774,0.8769849508572847,420,254
0.000417,0.8478708746571693,0.9060786006400363,0.8769747376486028,428,258
0.000424,0.8478708746571693,0.9060786006400363,0.8769747376486028,428,258
0.000517,0.8469354732184136,0.9068478815037433,0.8768916773610784,412,249
0.000522,0.8469354732184136,0.9068478815037433,0.8768916773610784,412,249
0.000529,0.8482311281728829,0.9055357206932434,0.8768834244330632,410,248
0.000534,0.8482311281728829,0.9055357206932434,0.8768834244330632,410,248
0.000432,0.8476685354847532,0.9060786006400363,0.8768735680623947,426,258
0.000286,0.8535950592683424,0.8999192998219605,0.8767571795451514,448,276
0.00046,0.8477110598232317,0.9056865709915025,0.8766988154073672,419,253
0.000398,0.8485324845873685,0.9048475438823479,0.8766900142348582,433,262
0.000497,0.8465040489828165,0.9068478815037433,0.8766759652432798,415,249
0.000516,0.8465040489828165,0.9068478815037433,0.8766759652432798,415,249
0.000473,0.8476381751235553,0.9056865709915025,0.8766623730575289,418,253
0.000475,0.8476381751235553,0.9056865709915025,0.8766623730575289,418,253
0.000383,0.8485324845873685,0.9047619047619049,0.8766471946746367,433,265
0.000387,0.8485324845873685,0.9047619047619049,0.8766471946746367,433,265
0.000396,0.8485324845873685,0.904685301485981,0.8766088930366748,433,264
0.000446,0.8461761789190742,0.9069995190836357,0.876587849001355,424,257
0.000448,0.8468418165432389,0.9061944957355139,0.8765181561393764,423,255
0.000495,0.8465040489828165,0.9065167899829255,0.876510419482871,415,251
0.000447,0.8468418165432389,0.9061228605499438,0.8764823385465914,423,256
0.000402,0.8480445480445481,0.9048475438823479,0.876446045963448,432,262
0.000397,0.8485324845873685,0.904254770056604,0.8763936273219863,433,263
0.000433,0.8466677529737656,0.9060786006400363,0.876373176806901,425,258
0.000438,0.8466677529737656,0.9060786006400363,0.876373176806901,425,258
0.000493,0.8468411291171208,0.9056865709915025,0.8762638500543116,416,253
0.000276,0.8540851685694412,0.8983934750370738,0.8762393218032575,449,280
0.000489,0.8467757301008508,0.9056865709915025,0.8762311505461766,417,253
0.000444,0.8461761789190742,0.9060786006400363,0.8761273897795552,424,258
0.000285,0.8535950592683424,0.8985227602805096,0.876058909774426,448,277
0.000494,0.8468411291171208,0.9051121752239071,0.8759766521705139,416,252
0.000281,0.8540851685694412,0.8974261327416777,0.8757556506555595,449,278
0.000284,0.8535950592683424,0.8974261327416777,0.87551059600501,448,278
0.000268,0.8540851685694412,0.8967026373969573,0.8753939029831992,449,281
0.00026,0.8557585789775259,0.8931627077607642,0.8744606433691451,452,283
0.000261,0.8557585789775259,0.8931627077607642,0.8744606433691451,452,283
0.000262,0.8545569233121799,0.8931627077607642,0.8738598155364721,451,283
0.000263,0.8544014028375578,0.8931627077607642,0.8737820552991611,450,283
0.000264,0.8540851685694412,0.8931627077607642,0.8736239381651028,449,283
0.00022,0.8581451505567843,0.8888504405906732,0.8734977955737288,458,290
0.000257,0.8557585789775259,0.8910448976268979,0.8734017383022119,452,285
0.0002,0.8570153787734953,0.8894490358126723,0.8732322072930838,460,300
0.000203,0.8570153787734953,0.8894040363317286,0.873209707552612,460,298
0.000202,0.8570153787734953,0.8889498012242064,0.8729825899988508,460,299
0.000222,0.8567437287920591,0.8888504405906732,0.8727970846913662,457,290
0.000224,0.8567437287920591,0.8888504405906732,0.8727970846913662,457,290
0.000205,0.8570153787734953,0.8885611522215517,0.8727882654975235,460,296
0.000217,0.8581451505567843,0.8874108787951615,0.8727780146759729,458,292
0.000218,0.8581451505567843,0.8874108787951615,0.8727780146759729,458,292
0.000227,0.8565294386472694,0.8888504405906732,0.8726899396189713,456,290
0.00021,0.8570153787734953,0.888175300333304,0.8725953395533996,460,293
0.000213,0.8569628109641788,0.888175300333304,0.8725690556487414,459,293
0.000209,0.8570153787734953,0.8880719344314476,0.8725436566024715,460,295
0.000247,0.8560700040078632,0.8884895592212665,0.8722797816145649,453,286
0.000234,0.8565294386472694,0.8879868689557271,0.8722581538014982,456,289
0.00025,0.8557585789775259,0.8884895592212665,0.8721240690993962,452,286
0.000235,0.8555612018039763,0.8875873108265426,0.8715742563152595,455,288
0.000239,0.8554582959869302,0.8875873108265426,0.8715228034067364,454,288
0.000191,0.855597867960037,0.8871060216928599,0.8713519448264484,463,301
0.000192,0.855597867960037,0.8871060216928599,0.8713519448264484,463,301
0.000196,0.8555976869845483,0.8871060216928599,0.8713518543387041,462,301
0.00024,0.8554582959869302,0.8868041487723847,0.8711312223796575,454,287
0.000187,0.855240571515121,0.8869508993299112,0.8710957354225162,464,302
0.000184,0.8559833506763788,0.8842635949303864,0.8701234728033826,465,304
0.000181,0.8552672985662676,0.8842635949303864,0.869765446748327,468,304
0.000186,0.855240571515121,0.8842635949303864,0.8697520832227537,464,304
0.000168,0.8550017285269808,0.8841594953467545,0.8695806119368676,470,305
0.000183,0.8547990930847715,0.8842635949303864,0.8695313440075789,467,304
0.000177,0.8545043430131265,0.8842635949303864,0.8693839689717564,469,304
0.00018,0.8545043430131265,0.8842635949303864,0.8693839689717564,469,304
0.000173,0.8545043430131265,0.8841594953467545,0.8693319191799405,469,305
0.000166,0.8535502958579881,0.8847582631942987,0.8691542795261434,471,306
0.000167,0.8535502958579881,0.8841594953467545,0.8688548956023714,471,305
0.000162,0.8535502958579881,0.8835889974149808,0.8685696466364845,471,308
0.000163,0.8535502958579881,0.8835889974149808,0.8685696466364845,471,308
0.000147,0.8542632168164562,0.8827372581809888,0.8685002374987225,478,317
0.00016,0.8526741996233522,0.8835889974149808,0.8681315985191664,472,308
0.00015,0.8542405039512078,0.8818984295267254,0.8680694667389666,476,316
0.000151,0.8542405039512078,0.8810439560439562,0.867642229997582,476,315
0.000152,0.8534931077694237,0.8817584909708016,0.8676257993701126,475,313
0.000141,0.8547497906066781,0.8803552055594753,0.8675524980830767,479,318
0.000154,0.8535015464143889,0.8813795485951175,0.8674405475047532,473,312
0.000153,0.8534931077694237,0.8813795485951175,0.8674363281822706,475,312
0.000139,0.85366759691084,0.8803552055594753,0.8670114012351577,481,318
0.00014,0.8533483258370814,0.8803552055594753,0.8668517656982784,480,318
0.000155,0.8526741996233522,0.8807827812735581,0.8667284904484551,472,311
0.000156,0.8526741996233522,0.8807827812735581,0.8667284904484551,472,311
0.000137,0.8527064549340156,0.8803552055594753,0.8665308302467455,482,318
0.000133,0.8519107485843999,0.8803552055594753,0.8661329770719376,483,318
0.000129,0.8508089104598345,0.8812993595981082,0.8660541350289714,487,321
0.000132,0.8519107485843999,0.8801281177593021,0.8660194331718509,483,319
0.00013,0.8508089104598345,0.8804791414752117,0.8656440259675231,487,320
0.000131,0.8507747956394787,0.8804791414752117,0.8656269685573452,486,320
0.000128,0.8508089104598345,0.87879482401034,0.8648018672350872,487,323
0.000117,0.8498739506234166,0.8755621072694243,0.8627180289464205,491,328
0.000125,0.849587583369074,0.8756694264190348,0.8626285048940544,489,327
0.000126,0.8497723823975721,0.8754183043234138,0.8625953433604929,488,325
0.000124,0.849587583369074,0.8755621072694243,0.8625748453192492,489,328
0.000108,0.8514413309548585,0.8733831029640032,0.8624122169594308,496,332
0.000121,0.8491255863075824,0.8755621072694243,0.8623438467885034,490,328
0.000107,0.8508280451942423,0.8732171975415218,0.8620226213678821,497,333
0.000111,0.8505778141690082,0.8733957090092969,0.8619867615891526,493,329
0.000109,0.8514413309548585,0.8725194005094484,0.8619803657321534,496,331
0.000113,0.8500899894495128,0.8733957090092969,0.8617428492294048,492,329
0.000114,0.8500899894495128,0.8733957090092969,0.8617428492294048,492,329
0.00011,0.8502695668339841,0.8725194005094484,0.8613944836717162,495,331
0.000105,0.8498732612055642,0.8715447334114059,0.860708997308485,500,334
0.000106,0.8498732612055642,0.8715447334114059,0.860708997308485,500,334
0.0001,0.8508895521650196,0.8685937054293048,0.8597416287971622,501,338
0.000103,0.8498732612055642,0.8688736122343945,0.8593734367199793,500,335
0.000102,0.8498732612055642,0.8680734146609518,0.858973337933258,500,337
